Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1157310,2,3,10,2,3,6,4,2,1,31,3,8,4025,24,780,3,167.71,19.38,0.8100,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.7800,0.1800,1.0000,0.0000,0.0000,0.0000,0.0200,0.7800,0.0600,0.0000,0.0000,0.0700,0.0000,0.0000,0.0400,0.0000,0.0400
1157320,3,1,10,2,3,5,4,3,1,41,7,27,6550,42,852.5,1.56,155.95,13.02,0.6500,0.1300,0.2200,0.1200,0.0000,0.0100,0.0600,0.0700,0.0000,0.0300,0.0200,0.6830,0.3400,0.6000,0.0000,0.0600,0.6000,0.0200,0.0800,0.1100,0.1100,0.0000,0.0100,0.0000,0.0700,0.0000,0.0000
1157360,2,3,10,2,3,5,6,2,1,24,3,7,8125,12,1419,1.71,677.08,17.46,1.0000,0.0000,0.0000,0.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.2060,0.9300,0.0700,0.0000,0.0000,0.7200,0.1700,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1157420,2,0,0,0,3,0,0,5,0,0,5,20,16175,30,1702,1.5,539.17,10.52,1.0000,0.0000,0.0000,0.1800,0.3200,0.0300,0.0000,0.0000,0.0000,0.0000,0.0100,0.4610,0.1800,0.5100,0.3200,0.0000,0.5000,0.0800,0.0000,0.0400,0.0100,0.0600,0.0000,0.0000,0.0000,0.3200,0.0000
1157460,1,1,4,2,3,5,4,2,1,38,4,8,4700,11,573,1.38,427.27,12.19,1.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.4300,0.0000,0.1900,0.0000,0.0000,0.2870,0.2600,0.7400,0.0000,0.0000,0.6500,0.0000,0.1000,0.0000,0.0600,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000
1157490,2,3,10,2,3,5,3,2,1,16,3,11,6075,19,861.5,1.73,319.74,14.18,0.8100,0.1900,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.6700,0.0000,0.0000,0.2470,0.1800,0.7500,0.0700,0.0000,0.0400,0.0000,0.0000,0.1700,0.0000,0.0000,0.6700,0.0600,0.0000,0.0700,0.0000
1157500,1,1,4,2,3,7,4,2,2,17,4,13,6900,16,624,1.23,431.25,9.04,1.0000,0.0000,0.0000,0.4100,0.2400,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.1520,0.0000,0.7600,0.2400,0.0000,0.4100,0.0900,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2400,0.0700
1157580,1,1,4,2,3,7,8,1,1,38,1,12,40400,16,3109,1.33,2525,7.7,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1200,0.1200,0.0000,0.7600,0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0600
1157610,1,1,4,2,3,7,4,2,1,32,3,8,7875,13,853,1.63,605.77,10.83,0.8900,0.1100,0.0000,0.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.2100,0.0700,0.9300,0.0000,0.0000,0.9700,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1157640,1,1,4,2,3,7,7,4,1,37,3,13,17575,39,1705,3,450.64,9.7,1.0000,0.0000,0.0000,0.4800,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2570,0.1200,0.6100,0.2800,0.0000,0.6100,0.0000,0.0000,0.0000,0.0900,0.0300,0.0000,0.0000,0.0000,0.2800,0.0000
1157670,2,1,4,2,3,5,5,2,1,16,6,21,8965,27,998.5,1.29,332.04,11.14,0.9200,0.0800,0.0000,0.2900,0.0000,0.0300,0.1300,0.0100,0.0000,0.0000,0.0200,0.5180,0.1900,0.5200,0.0000,0.2900,0.8100,0.0500,0.0000,0.0600,0.0200,0.0500,0.0000,0.0000,0.0100,0.0000,0.0000
1157700,1,2,4,2,2,6,3,2,2,21,2,7,6600,15,647.9,2.14,440,9.82,1.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8030,0.0500,0.9500,0.0000,0.0000,0.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5200
1157730,2,1,4,2,3,7,7,2,1,20,7,29,12550,41,1478.5,1.41,306.1,11.78,0.9600,0.0400,0.0000,0.2900,0.0400,0.1100,0.0600,0.0100,0.0000,0.0000,0.0300,0.4640,0.1600,0.7100,0.0400,0.1000,0.4400,0.2200,0.0000,0.1500,0.0200,0.0200,0.0000,0.0000,0.0100,0.0400,0.1100
1157780,1,3,10,2,4,8,6,2,1,45,2,4,6300,10,744,2.5,630,11.81,1.0000,0.0000,0.0000,0.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1430,0.1400,0.8600,0.0000,0.0000,0.9300,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1157830,1,1,13,2,3,7,4,2,1,33,4,12,3750,15,506.5,1.25,250,13.51,0.4700,0.4600,0.0700,0.3200,0.0000,0.1800,0.0000,0.0000,0.0000,0.1100,0.0000,0.3930,0.2900,0.7100,0.0000,0.0000,0.4400,0.0000,0.1100,0.3100,0.0000,0.0800,0.0000,0.0600,0.0000,0.0000,0.0000
1157860,2,1,5,2,2,3,4,3,1,17,4,9,2675,11,290.5,1.22,243.18,10.86,0.6600,0.0000,0.3400,0.1900,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.2800,0.3100,0.1900,0.5000,0.0000,0.4700,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000
1157870,1,3,5,2,3,4,6,2,1,26,4,22,18200,39,2290.75,1.77,466.67,12.59,0.9900,0.0100,0.0000,0.3100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.4820,0.3400,0.6500,0.0100,0.0000,0.4500,0.2500,0.2600,0.0300,0.0000,0.0100,0.0000,0.0000,0.0000,0.0100,0.0000
1157910,1,1,5,2,4,7,4,4,1,32,1,1,6700,14,703.5,14,478.57,10.5,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1157950,1,3,10,2,3,8,4,2,2,25,5,24,4750,34,576,1.42,139.71,12.13,0.8400,0.0600,0.0900,0.0600,0.0300,0.0000,0.0000,0.0000,0.0200,0.2900,0.0000,0.5950,0.3300,0.6400,0.0300,0.0000,0.2900,0.0000,0.5200,0.0200,0.1300,0.0000,0.0200,0.0000,0.0000,0.0300,0.0000
1158030,2,0,0,0,3,0,0,5,0,0,2,3,1225,4,133,1.33,306.25,10.86,1.0000,0.0000,0.0000,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2650,0.2700,0.7300,0.0000,0.0000,0.7300,0.0000,0.1800,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1158080,3,0,0,0,3,0,0,5,0,0,3,3,750,3,57.5,1,250,7.67,1.0000,0.0000,0.0000,0.2700,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1330,0.1300,0.2700,0.6000,0.0000,0.2700,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
1158120,2,1,4,2,2,8,4,4,1,18,6,13,6250,18,699.5,1.38,347.22,11.19,0.9600,0.0400,0.0000,0.4000,0.0700,0.1300,0.1000,0.0000,0.0500,0.0000,0.0000,0.2520,0.0800,0.7500,0.0700,0.1000,0.6600,0.0000,0.0000,0.2200,0.0000,0.0000,0.0500,0.0000,0.0000,0.0700,0.0000
1158130,1,3,12,2,3,5,6,2,1,13,4,9,6975,12,758.5,1.33,581.25,10.87,0.9700,0.0300,0.0000,0.5200,0.0000,0.0300,0.0000,0.0200,0.0000,0.0000,0.0000,0.4300,0.0200,0.9800,0.0000,0.0000,0.9500,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000
1158220,1,1,10,2,3,7,5,3,1,23,3,5,6325,16,826.5,3.2,395.31,13.07,1.0000,0.0000,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.7600,0.0000,0.0000,0.1230,0.0500,0.9500,0.0000,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.8600,0.0000,0.0000,0.0000,0.0000
1160050,2,1,10,2,2,7,3,1,1,24,6,22,4100,32,594.5,1.45,128.13,14.5,0.9600,0.0000,0.0400,0.2000,0.0000,0.0000,0.0200,0.0200,0.0000,0.0200,0.0400,0.7010,0.4000,0.6000,0.0000,0.0000,0.4800,0.0900,0.3700,0.0000,0.0000,0.0000,0.0000,0.0200,0.0200,0.0000,0.0200
1160140,3,3,10,2,4,5,4,2,2,12,4,31,7915,51,1021.2,1.65,155.2,12.9,0.7400,0.2400,0.0200,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0200,0.7660,0.4900,0.3900,0.0000,0.1200,0.2800,0.0300,0.2200,0.1500,0.2000,0.0000,0.0300,0.0000,0.0900,0.0000,0.0000
1160280,1,1,4,2,4,5,7,4,0,15,6,29,11825,39,1437.25,1.34,303.21,12.15,1.0000,0.0000,0.0000,0.1900,0.2200,0.1600,0.0000,0.0200,0.0000,0.0500,0.0000,0.3700,0.2300,0.5500,0.2200,0.0000,0.4000,0.0300,0.0700,0.2400,0.0300,0.0000,0.0000,0.0000,0.0200,0.2200,0.0000
1160330,2,3,10,2,4,5,5,2,1,27,6,61,15725,82,2191,1.34,191.77,13.93,0.9100,0.0400,0.0500,0.0900,0.0000,0.0000,0.0000,0.0000,0.0100,0.0400,0.0600,0.7970,0.6000,0.3800,0.0000,0.0200,0.2800,0.2200,0.2700,0.1200,0.0200,0.0500,0.0300,0.0000,0.0000,0.0000,0.0100
1160540,1,1,10,2,3,7,6,4,1,24,4,13,14925,26,2101,2,574.04,14.08,0.4800,0.4700,0.0500,0.0000,0.0000,0.2600,0.0000,0.0100,0.0200,0.0000,0.0000,0.7190,0.0600,0.9400,0.0000,0.0000,0.0200,0.1400,0.0000,0.8000,0.0000,0.0000,0.0200,0.0000,0.0100,0.0000,0.0200
1160600,3,3,10,2,4,4,4,1,1,21,2,11,17275,31,1800,2.82,557.26,10.42,1.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9590,0.0800,0.9200,0.0000,0.0000,0.9200,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1160660,2,1,10,2,4,5,2,4,2,12,4,12,7400,26,585.5,2.17,284.62,7.91,0.9600,0.0000,0.0400,0.0000,0.0400,0.0000,0.1100,0.0000,0.0000,0.0400,0.0000,0.8110,0.0400,0.9200,0.0400,0.0000,0.1100,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0400,0.7700
1160890,1,1,4,2,4,5,4,4,1,21,2,8,8600,23,1134.5,2.88,373.91,13.19,0.9300,0.0000,0.0700,0.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2330,0.1400,0.8600,0.0000,0.0000,0.9000,0.0000,0.0000,0.0000,0.0200,0.0700,0.0000,0.0100,0.0000,0.0000,0.0000
1161010,2,1,4,2,4,7,4,4,1,1,5,27,11600,39,1313.25,1.44,297.44,11.32,0.9800,0.0200,0.0000,0.2400,0.2500,0.0600,0.0000,0.0000,0.0000,0.0300,0.0000,0.4180,0.1900,0.5600,0.2500,0.0000,0.3900,0.1500,0.0300,0.1200,0.0300,0.0400,0.0000,0.0000,0.0000,0.2500,0.0000
1161130,1,1,10,2,2,7,5,1,1,50,5,74,11615,123,2068.75,1.66,94.43,17.81,0.8800,0.1100,0.0100,0.1000,0.0000,0.1400,0.0000,0.0800,0.0300,0.0000,0.0000,0.6470,0.6800,0.3200,0.0000,0.0000,0.3100,0.0300,0.0800,0.3000,0.0300,0.0500,0.0300,0.0100,0.0800,0.0000,0.0800
1161270,1,3,10,2,4,5,3,4,1,26,4,4,3875,17,400,4.25,227.94,10.32,1.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.8300,0.0800,0.0190,0.0800,0.9200,0.0000,0.0000,0.0800,0.1000,0.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1161340,2,3,10,2,4,5,2,4,1,30,5,17,2775,17,399,1,163.24,14.38,0.9200,0.0800,0.0000,0.0000,0.0500,0.0800,0.1400,0.1600,0.0000,0.0000,0.0000,0.5590,0.3800,0.5700,0.0500,0.0000,0.3600,0.1800,0.0000,0.1400,0.1100,0.0000,0.0000,0.0000,0.1600,0.0500,0.0000
1161390,1,0,0,0,4,0,0,5,0,0,1,1,225,1,58.5,1,225,26,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
1161500,1,3,10,2,4,5,5,4,1,22,7,20,15325,33,2031.5,1.65,464.39,13.26,0.9300,0.0100,0.0500,0.3500,0.0300,0.0400,0.0000,0.0700,0.0000,0.0300,0.0300,0.4570,0.2400,0.7300,0.0300,0.0000,0.6500,0.0300,0.0500,0.1500,0.0000,0.0300,0.0000,0.0000,0.0700,0.0300,0.0000
1161750,2,0,0,0,4,0,0,5,0,0,5,22,13075,43,1236.25,1.95,304.07,9.46,0.9800,0.0200,0.0000,0.2200,0.1700,0.0200,0.1400,0.0000,0.0000,0.0000,0.0000,0.4550,0.0500,0.6700,0.2800,0.0000,0.7100,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2800,0.0000
1161780,1,0,0,0,4,0,0,5,0,0,2,3,825,3,75,1,275,9.09,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3600,0.0000,0.0000,0.0000,0.0000,0.6360,0.0000,0.7300,0.2700,0.0000,0.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2700,0.0000
1161880,1,2,10,2,4,4,5,1,1,32,2,11,13175,45,1354,4.09,292.78,10.28,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.9770,0.2200,0.6500,0.0000,0.1300,0.7800,0.0100,0.0200,0.0300,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1161920,3,3,10,2,4,5,2,4,1,28,4,17,7075,28,949,1.65,252.68,13.41,0.8200,0.1800,0.0000,0.2700,0.0000,0.0000,0.0000,0.0000,0.3000,0.1100,0.0000,0.3220,0.2000,0.8000,0.0000,0.0000,0.3900,0.0000,0.1100,0.0300,0.0000,0.1000,0.3700,0.0000,0.0000,0.0000,0.0000
1162150,1,3,10,2,4,5,6,2,2,38,4,24,9750,37,1682.5,1.54,263.51,17.26,0.7800,0.1300,0.0900,0.3300,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0400,0.5670,0.5500,0.4400,0.0000,0.0100,0.7000,0.0600,0.0500,0.0000,0.0000,0.0900,0.0700,0.0200,0.0000,0.0000,0.0200
1162260,2,3,3,2,4,5,6,4,1,26,4,7,9075,27,2065.5,3.86,336.11,22.76,1.0000,0.0000,0.0000,0.1300,0.0500,0.0000,0.0000,0.7900,0.0000,0.0000,0.0300,0.0000,0.8200,0.1300,0.0500,0.0000,0.1300,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7900,0.0500,0.0000
1162360,1,1,10,2,4,5,4,4,1,26,5,23,5950,31,811,1.35,191.94,13.63,0.6600,0.2400,0.1000,0.2800,0.0000,0.0000,0.0300,0.0000,0.0000,0.1500,0.0300,0.5130,0.4500,0.5500,0.0000,0.0000,0.3400,0.0500,0.3500,0.2000,0.0200,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000
1162440,1,1,10,2,4,5,5,4,1,28,2,6,16500,28,1750.5,4.67,589.29,10.61,0.9200,0.0000,0.0800,0.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1580,0.0200,0.9800,0.0000,0.0000,0.9800,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1162580,1,3,10,2,4,5,5,3,1,41,6,22,9975,26,1561,1.18,383.65,15.65,0.8800,0.1200,0.0000,0.1300,0.0000,0.1500,0.0000,0.0500,0.0900,0.0200,0.0000,0.5690,0.5800,0.3400,0.0000,0.0800,0.4300,0.0200,0.0200,0.2600,0.0000,0.0900,0.1100,0.0200,0.0500,0.0000,0.0000
1162600,2,1,12,2,3,7,6,3,2,44,6,29,11825,39,1268,1.34,303.21,10.72,0.9600,0.0400,0.0000,0.1700,0.0800,0.0100,0.0000,0.0000,0.0000,0.0300,0.0100,0.6960,0.1700,0.7600,0.0800,0.0000,0.5900,0.0500,0.0300,0.0600,0.0200,0.0600,0.0000,0.0000,0.0100,0.0800,0.1000
1162660,1,1,10,2,4,5,4,4,1,35,6,39,11625,53,1545,1.36,219.34,13.29,0.6600,0.3300,0.0100,0.1400,0.0000,0.0600,0.0700,0.0000,0.1400,0.0000,0.0600,0.5180,0.3500,0.5500,0.0000,0.1000,0.4000,0.2500,0.0000,0.1400,0.0700,0.0000,0.1400,0.0000,0.0000,0.0000,0.0000
1162680,3,1,6,2,4,5,2,4,1,12,4,16,3275,20,392.5,1.25,163.75,11.98,0.6400,0.2500,0.1100,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0600,0.0200,0.8700,0.5000,0.1300,0.0000,0.3700,0.6000,0.0700,0.1500,0.0500,0.0000,0.0000,0.0900,0.0000,0.0500,0.0000,0.0000
1162890,1,3,10,2,4,7,5,4,1,35,5,28,7800,44,877.5,1.57,177.27,11.25,0.9200,0.0500,0.0300,0.1400,0.0000,0.0100,0.0000,0.0300,0.0000,0.1300,0.0000,0.6920,0.1700,0.6100,0.0000,0.2200,0.5300,0.0200,0.3800,0.0500,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000
1162960,2,1,4,2,4,5,6,3,1,23,4,24,5950,29,888,1.21,205.17,14.92,0.7700,0.2300,0.0000,0.0500,0.0000,0.0800,0.0000,0.0300,0.0000,0.0000,0.0000,0.8450,0.6100,0.2200,0.0000,0.1700,0.5800,0.0000,0.0400,0.1400,0.0700,0.0800,0.0000,0.0000,0.0700,0.0000,0.0300
1163000,1,3,6,1,4,5,5,2,1,35,3,11,7175,21,817.5,1.91,341.67,11.39,0.9500,0.0500,0.0000,0.7400,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.2400,0.1400,0.8600,0.0000,0.0000,0.8900,0.0000,0.0200,0.0700,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000
1163230,1,3,10,2,4,7,6,3,1,35,3,17,11775,39,2333,2.29,301.92,19.81,0.8700,0.0400,0.0900,0.1400,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.8470,0.9800,0.0000,0.0000,0.0200,0.8500,0.0000,0.0200,0.0000,0.0600,0.0600,0.0000,0.0000,0.0100,0.0000,0.0000
1163300,1,0,0,0,4,0,0,5,0,0,2,8,2550,9,415,1.13,283.33,16.27,1.0000,0.0000,0.0000,0.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5290,0.3900,0.6100,0.0000,0.0000,0.7100,0.1400,0.0000,0.0000,0.0000,0.1600,0.0000,0.0000,0.0000,0.0000,0.0000
1163410,2,3,10,2,4,5,3,4,1,37,6,24,15550,64,1847,2.67,242.97,11.88,0.9500,0.0000,0.0500,0.0500,0.0000,0.0100,0.3800,0.0600,0.0000,0.1700,0.0000,0.3360,0.2700,0.7300,0.0000,0.0000,0.6000,0.1100,0.1700,0.0100,0.0600,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000
1163560,1,1,4,2,4,5,2,4,1,16,2,11,2000,17,443,1.55,117.65,22.15,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1100,0.0000,0.0000,0.0000,0.8880,1.0000,0.0000,0.0000,0.0000,0.6800,0.0000,0.0000,0.0600,0.0000,0.1500,0.0000,0.0000,0.1100,0.0000,0.0000
1163670,1,3,10,1,4,5,5,3,1,22,6,32,6635,40,971.8,1.25,165.88,14.65,0.8600,0.1400,0.0000,0.0800,0.0000,0.1600,0.0000,0.0300,0.1200,0.0200,0.0000,0.5930,0.4800,0.5200,0.0000,0.0000,0.4000,0.0000,0.0600,0.1900,0.1200,0.0200,0.1200,0.0100,0.0300,0.0000,0.0400
1163760,1,1,4,2,4,4,9,1,1,36,9,57,50000,95,6081,1.67,526.32,12.16,0.9500,0.0500,0.0000,0.2200,0.0400,0.0400,0.0200,0.0200,0.0200,0.1200,0.0100,0.5120,0.2200,0.6400,0.0400,0.1000,0.5300,0.0700,0.1200,0.1000,0.0400,0.0000,0.0200,0.0400,0.0300,0.0400,0.0100
1163830,1,1,4,2,2,7,4,2,1,49,4,11,3450,14,331,1.27,246.43,9.59,0.9300,0.0700,0.0000,0.0000,0.4800,0.0000,0.0000,0.0000,0.2400,0.0000,0.0700,0.2170,0.1100,0.4100,0.4800,0.0000,0.1100,0.1300,0.0000,0.0400,0.0000,0.0000,0.2400,0.0000,0.0000,0.4800,0.0000
1165010,1,0,0,0,4,0,0,5,0,0,5,21,13400,37,2096.5,1.76,362.16,15.65,0.9500,0.0200,0.0300,0.2100,0.0000,0.2000,0.0000,0.0200,0.0000,0.0100,0.0000,0.5600,0.5700,0.4300,0.0000,0.0000,0.2700,0.0000,0.0200,0.5900,0.0700,0.0200,0.0000,0.0000,0.0200,0.0000,0.0000
1165070,3,1,10,2,4,5,7,2,1,15,5,13,7975,23,961.5,1.77,346.74,12.06,0.9100,0.0000,0.0900,0.0300,0.0200,0.0000,0.0000,0.0000,0.0800,0.0900,0.0000,0.7930,0.6400,0.3400,0.0200,0.0000,0.0300,0.0000,0.8200,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0200,0.0600
1165090,1,3,10,2,4,5,3,4,1,22,4,15,5800,19,1046,1.27,305.26,18.03,1.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.0000,0.1400,0.0500,0.0000,0.0000,0.7800,0.7500,0.2300,0.0000,0.0200,0.3500,0.1600,0.2300,0.0000,0.0000,0.0000,0.0500,0.0000,0.2100,0.0000,0.0000
1165100,2,1,4,2,4,6,3,4,1,17,5,20,5375,31,761.5,1.55,173.39,14.17,0.7100,0.2000,0.1000,0.2200,0.0000,0.1300,0.0000,0.0000,0.1100,0.0000,0.1100,0.4330,0.3800,0.6200,0.0000,0.0000,0.3000,0.1400,0.2900,0.1300,0.0000,0.0000,0.1100,0.0000,0.0000,0.0000,0.0300
1165160,1,0,0,2,4,6,3,4,1,27,3,24,8600,46,1033,1.92,186.96,12.01,0.7100,0.2000,0.0900,0.0000,0.0200,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.7990,0.1700,0.7000,0.0200,0.1200,0.3600,0.0000,0.0000,0.4700,0.1500,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000
1165310,1,1,10,2,4,5,2,4,1,25,4,22,4725,26,711.5,1.18,181.73,15.06,0.9800,0.0200,0.0000,0.1700,0.0000,0.0200,0.0000,0.0000,0.0000,0.0400,0.0000,0.7670,0.5600,0.4400,0.0000,0.0000,0.4400,0.0000,0.0400,0.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1700
1165330,2,1,4,2,4,5,4,4,1,31,4,17,14625,28,2035.5,1.65,522.32,13.92,0.8700,0.0500,0.0900,0.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0500,0.3090,0.4700,0.5300,0.0000,0.0000,0.7000,0.1000,0.0300,0.0100,0.0100,0.1100,0.0000,0.0000,0.0000,0.0000,0.0400
1165390,3,1,4,2,4,4,3,4,1,19,5,24,9350,26,928,1.08,359.62,9.93,0.6200,0.3800,0.0000,0.1300,0.0000,0.0700,0.0000,0.0000,0.0000,0.1300,0.0300,0.6390,0.1100,0.6800,0.0000,0.2000,0.5300,0.0600,0.1800,0.0700,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.1400
1165460,2,3,10,2,4,5,6,3,1,23,3,17,9400,30,911,1.76,313.33,9.69,0.9100,0.0000,0.0900,0.4000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4680,0.0400,0.8200,0.1300,0.0100,0.6000,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.1000
1165720,2,3,5,2,4,4,4,4,1,31,6,38,9600,48,1185,1.26,200,12.34,0.6000,0.3800,0.0200,0.1900,0.0200,0.1000,0.0000,0.0000,0.1000,0.0500,0.0000,0.5360,0.2400,0.6400,0.0200,0.1100,0.3900,0.0100,0.0500,0.2400,0.0200,0.0500,0.1000,0.0000,0.0000,0.0200,0.1200
1166020,3,3,17,2,4,1,7,2,1,26,4,41,22085,61,2611,1.49,362.05,11.82,0.8800,0.0500,0.0700,0.5600,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0100,0.4060,0.2200,0.7300,0.0200,0.0400,0.7600,0.0300,0.1000,0.0100,0.0000,0.0100,0.0200,0.0400,0.0000,0.0000,0.0300
1166080,2,1,10,2,4,8,2,4,1,21,6,23,8575,36,1001.5,1.57,238.19,11.68,1.0000,0.0000,0.0000,0.1200,0.0300,0.0300,0.2000,0.0000,0.0000,0.1400,0.0000,0.4750,0.3100,0.5800,0.0300,0.0800,0.4600,0.0000,0.3000,0.1800,0.0200,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000
1166340,2,1,4,2,4,5,5,4,1,48,3,17,5635,22,770.8,1.29,256.14,13.68,0.9100,0.0000,0.0900,0.0400,0.0000,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.6320,0.2400,0.6600,0.0000,0.1100,0.2100,0.0000,0.1700,0.3300,0.0000,0.0000,0.0000,0.0300,0.0000,0.0000,0.2500
1166460,2,3,10,2,4,5,3,4,1,40,3,34,15625,49,1877,1.44,318.88,12.01,0.9200,0.0800,0.0100,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0100,0.9330,0.3800,0.5700,0.0000,0.0500,0.7300,0.0100,0.0000,0.0500,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800
